"Dec_time","Dec_ZT_time","Condition","mean","SEM"
73,1033,"1 Female",0.0238095238095238,0.0238095238095238
74,1034,"1 Female",0.119047619047619,0.0848745809175188
75,1035,"1 Female",0,0
76,1036,"1 Female",0.119047619047619,0.119047619047619
77,1037,"1 Female",0,0
78,1038,"1 Female",0,0
79,1039,"1 Female",0,0
80,1040,"1 Female",0,0
81,1041,"1 Female",0,0
82,1042,"1 Female",0.0238095238095238,0.0238095238095238
83,1043,"1 Female",0,0
84,1044,"1 Female",0,0
85,1045,"1 Female",0,0
86,1046,"1 Female",0.0952380952380952,0.0952380952380952
87,1047,"1 Female",0.0238095238095238,0.0238095238095238
88,1048,"1 Female",0.0714285714285714,0.0714285714285714
89,1049,"1 Female",0.0238095238095238,0.0238095238095238
90,1050,"1 Female",0.0476190476190476,0.0332585855128371
91,1051,"1 Female",0,0
92,1052,"1 Female",0.119047619047619,0.0848745809175188
93,1053,"1 Female",0.142857142857143,0.142857142857143
94,1054,"1 Female",0.214285714285714,0.150630553442289
95,1055,"1 Female",0,0
96,1056,"1 Female",0,0
97,1057,"1 Female",0.0714285714285714,0.0714285714285714
98,1058,"1 Female",0.0238095238095238,0.0238095238095238
99,1059,"1 Female",0.0238095238095238,0.0238095238095238
100,1060,"1 Female",0.0476190476190476,0.0476190476190476
101,1061,"1 Female",0.261904761904762,0.215700581310324
102,1062,"1 Female",0.142857142857143,0.120834441845667
103,1063,"1 Female",0.19047619047619,0.109045564952835
104,1064,"1 Female",0.0714285714285714,0.0714285714285714
105,1065,"1 Female",0.0238095238095238,0.0238095238095238
106,1066,"1 Female",0.142857142857143,0.105435486334833
107,1067,"1 Female",0.0714285714285714,0.0527177431674163
108,1068,"1 Female",0.0476190476190476,0.0332585855128371
109,1069,"1 Female",0.119047619047619,0.0848745809175188
110,1070,"1 Female",0.119047619047619,0.0976041743860646
111,1071,"1 Female",0.0714285714285714,0.0527177431674163
112,1072,"1 Female",0.142857142857143,0.105435486334833
113,1073,"1 Female",0.0952380952380952,0.0665171710256741
114,1074,"1 Female",0.119047619047619,0.0976041743860646
115,1075,"1 Female",0.0952380952380952,0.0665171710256741
116,1076,"1 Female",0.0952380952380952,0.0665171710256741
117,1077,"1 Female",0.119047619047619,0.0848745809175188
118,1078,"1 Female",0.0714285714285714,0.0714285714285714
119,1079,"1 Female",0.0714285714285714,0.0714285714285714
120,1080,"1 Female",0.0952380952380952,0.0571234965266339
121,1081,"1 Female",0.0476190476190476,0.0332585855128371
122,1082,"1 Female",0.142857142857143,0.0873631571154076
123,1083,"1 Female",0.0238095238095238,0.0238095238095238
124,1084,"1 Female",0.0476190476190476,0.0332585855128371
125,1085,"1 Female",0.0476190476190476,0.0332585855128371
126,1086,"1 Female",0.142857142857143,0.0997757565385112
127,1087,"1 Female",0.166666666666667,0.122482389483726
128,1088,"1 Female",0.214285714285714,0.138582982623549
129,1089,"1 Female",0.0952380952380952,0.0747393753458591
130,1090,"1 Female",0.0714285714285714,0.0527177431674163
131,1091,"1 Female",0.119047619047619,0.0698628235491781
132,1092,"1 Female",0.119047619047619,0.0777319387388094
133,1093,"1 Female",0.0952380952380952,0.0665171710256741
134,1094,"1 Female",0.19047619047619,0.11922170778656
135,1095,"1 Female",0.0952380952380952,0.0571234965266339
136,1096,"1 Female",0.0714285714285714,0.0527177431674163
137,1097,"1 Female",0.19047619047619,0.128595085361785
138,1098,"1 Female",0.166666666666667,0.082896649104955
139,1099,"1 Female",0.0952380952380952,0.0571234965266339
140,1100,"1 Female",0.0238095238095238,0.0238095238095238
141,1101,"1 Female",0.0952380952380952,0.0571234965266339
142,1102,"1 Female",0.0714285714285714,0.0527177431674163
143,1103,"1 Female",0.0952380952380952,0.0747393753458591
144,1104,"1 Female",0.0476190476190476,0.0332585855128371
145,1105,"1 Female",0.166666666666667,0.10176529364337
146,1106,"1 Female",0.428571428571429,0.275062778480705
147,1107,"1 Female",0.5,0.275288888488866
148,1108,"1 Female",0.0952380952380952,0.0571234965266339
149,1109,"1 Female",0.214285714285714,0.125383102989787
150,1110,"1 Female",0.0952380952380952,0.0571234965266339
151,1111,"1 Female",0.214285714285714,0.125383102989787
152,1112,"1 Female",0.0714285714285714,0.0402208933122481
153,1113,"1 Female",0.166666666666667,0.117645635481358
154,1114,"1 Female",0.238095238095238,0.12664492054387
155,1115,"1 Female",0.19047619047619,0.103583275918714
156,1116,"1 Female",0.119047619047619,0.0698628235491781
157,1117,"1 Female",0.119047619047619,0.0848745809175188
158,1118,"1 Female",0.166666666666667,0.107320152702797
159,1119,"1 Female",0.119047619047619,0.0777319387388094
160,1120,"1 Female",0.142857142857143,0.0873631571154076
161,1121,"1 Female",0.357142857142857,0.333602844422132
162,1122,"1 Female",0.0238095238095238,0.0238095238095238
163,1123,"1 Female",0.119047619047619,0.0848745809175188
164,1124,"1 Female",0.142857142857143,0.0997757565385112
165,1125,"1 Female",0.119047619047619,0.0848745809175188
166,1126,"1 Female",0.0714285714285714,0.0527177431674163
167,1127,"1 Female",0.0476190476190476,0.0476190476190476
168,1128,"1 Female",0.19047619047619,0.167782888989041
169,1129,"1 Female",0.119047619047619,0.119047619047619
170,1130,"1 Female",0.0238095238095238,0.0238095238095238
171,1131,"1 Female",0.119047619047619,0.119047619047619
172,1132,"1 Female",0.0238095238095238,0.0238095238095238
173,1133,"1 Female",0.0714285714285714,0.0714285714285714
174,1134,"1 Female",0.0476190476190476,0.0476190476190476
175,1135,"1 Female",0.0476190476190476,0.0476190476190476
176,1136,"1 Female",0.0714285714285714,0.0527177431674163
177,1137,"1 Female",0.0238095238095238,0.0238095238095238
178,1138,"1 Female",0.0238095238095238,0.0238095238095238
179,1139,"1 Female",0.0476190476190476,0.0476190476190476
180,1140,"1 Female",0.0476190476190476,0.0476190476190476
181,1141,"1 Female",0,0
182,1142,"1 Female",0.0476190476190476,0.0476190476190476
183,1143,"1 Female",0.0952380952380952,0.0665171710256741
184,1144,"1 Female",0.0238095238095238,0.0238095238095238
185,1145,"1 Female",0.0238095238095238,0.0238095238095238
186,1146,"1 Female",0.0714285714285714,0.0527177431674163
187,1147,"1 Female",0.0714285714285714,0.0527177431674163
188,1148,"1 Female",0.0714285714285714,0.0714285714285714
189,1149,"1 Female",0.0238095238095238,0.0238095238095238
190,1150,"1 Female",0.0476190476190476,0.0476190476190476
191,1151,"1 Female",0.0238095238095238,0.0238095238095238
192,1152,"1 Female",0.0476190476190476,0.0476190476190476
193,1153,"1 Female",0,0
194,1154,"1 Female",0,0
195,1155,"1 Female",0,0
196,1156,"1 Female",0.0476190476190476,0.0476190476190476
197,1157,"1 Female",0.0238095238095238,0.0238095238095238
198,1158,"1 Female",0.0238095238095238,0.0238095238095238
199,1159,"1 Female",0.0238095238095238,0.0238095238095238
200,1160,"1 Female",0.0238095238095238,0.0238095238095238
201,1161,"1 Female",0.0476190476190476,0.0332585855128371
202,1162,"1 Female",0.0476190476190476,0.0476190476190476
203,1163,"1 Female",0,0
204,1164,"1 Female",0.0238095238095238,0.0238095238095238
205,1165,"1 Female",0.0238095238095238,0.0238095238095238
206,1166,"1 Female",0,0
207,1167,"1 Female",0.0238095238095238,0.0238095238095238
208,1168,"1 Female",0.0238095238095238,0.0238095238095238
209,1169,"1 Female",0.0238095238095238,0.0238095238095238
210,1170,"1 Female",0.0238095238095238,0.0238095238095238
211,1171,"1 Female",0.0476190476190476,0.0476190476190476
212,1172,"1 Female",0.119047619047619,0.0976041743860646
213,1173,"1 Female",0.476190476190476,0.452426796381176
214,1174,"1 Female",0.285714285714286,0.218976911276376
215,1175,"1 Female",0.0238095238095238,0.0238095238095238
216,1176,"1 Female",0.0238095238095238,0.0238095238095238
217,1177,"1 Female",0.0476190476190476,0.0332585855128371
218,1178,"1 Female",0.0238095238095238,0.0238095238095238
219,1179,"1 Female",0.0714285714285714,0.0714285714285714
220,1180,"1 Female",0.166666666666667,0.127135266230395
221,1181,"1 Female",0.0238095238095238,0.0238095238095238
222,1182,"1 Female",0,0
223,1183,"1 Female",0,0
224,1184,"1 Female",0,0
225,1185,"1 Female",0.0238095238095238,0.0238095238095238
226,1186,"1 Female",0.238095238095238,0.238095238095238
227,1187,"1 Female",0,0
228,1188,"1 Female",0,0
229,1189,"1 Female",0.0952380952380952,0.0665171710256741
230,1190,"1 Female",0.119047619047619,0.119047619047619
231,1191,"1 Female",0.0238095238095238,0.0238095238095238
232,1192,"1 Female",0.0476190476190476,0.0332585855128371
233,1193,"1 Female",0.0238095238095238,0.0238095238095238
234,1194,"1 Female",0.0476190476190476,0.0476190476190476
235,1195,"1 Female",0.0476190476190476,0.0476190476190476
236,1196,"1 Female",0.0476190476190476,0.0476190476190476
237,1197,"1 Female",0.0714285714285714,0.0527177431674163
238,1198,"1 Female",0.0476190476190476,0.0476190476190476
239,1199,"1 Female",0.0714285714285714,0.0714285714285714
240,1200,"1 Female",0.0238095238095238,0.0238095238095238
241,1201,"1 Female",0.0714285714285714,0.0714285714285714
242,1202,"1 Female",0.119047619047619,0.0777319387388094
243,1203,"1 Female",0.0476190476190476,0.0332585855128371
244,1204,"1 Female",0.166666666666667,0.127135266230395
245,1205,"1 Female",0.0714285714285714,0.0714285714285714
246,1206,"1 Female",0.0238095238095238,0.0238095238095238
247,1207,"1 Female",0.0714285714285714,0.0714285714285714
248,1208,"1 Female",0.0476190476190476,0.0476190476190476
249,1209,"1 Female",0.285714285714286,0.262405813611455
250,1210,"1 Female",0.19047619047619,0.149478750691718
251,1211,"1 Female",0.0238095238095238,0.0238095238095238
252,1212,"1 Female",0.0476190476190476,0.0476190476190476
253,1213,"1 Female",0,0
254,1214,"1 Female",0,0
255,1215,"1 Female",0.0238095238095238,0.0238095238095238
256,1216,"1 Female",0.0476190476190476,0.0476190476190476
257,1217,"1 Female",0.0952380952380952,0.0665171710256741
258,1218,"1 Female",0.357142857142857,0.312015345097917
259,1219,"1 Female",0.0476190476190476,0.0476190476190476
260,1220,"1 Female",0,0
261,1221,"1 Female",0.0238095238095238,0.0238095238095238
262,1222,"1 Female",0.119047619047619,0.119047619047619
263,1223,"1 Female",0.0952380952380952,0.0952380952380952
264,1224,"1 Female",0,0
265,1225,"1 Female",0.0238095238095238,0.0238095238095238
266,1226,"1 Female",0.0238095238095238,0.0238095238095238
267,1227,"1 Female",0.0238095238095238,0.0238095238095238
268,1228,"1 Female",0.0238095238095238,0.0238095238095238
269,1229,"1 Female",0,0
270,1230,"1 Female",0.0238095238095238,0.0238095238095238
271,1231,"1 Female",0.0476190476190476,0.0476190476190476
272,1232,"1 Female",0.119047619047619,0.119047619047619
273,1233,"1 Female",0.0952380952380952,0.0952380952380952
274,1234,"1 Female",0.0476190476190476,0.0476190476190476
275,1235,"1 Female",0,0
276,1236,"1 Female",0.0238095238095238,0.0238095238095238
277,1237,"1 Female",0,0
278,1238,"1 Female",0,0
279,1239,"1 Female",0,0
280,1240,"1 Female",0,0
281,1241,"1 Female",0,0
282,1242,"1 Female",0,0
283,1243,"1 Female",0.0238095238095238,0.0238095238095238
284,1244,"1 Female",0.0476190476190476,0.0476190476190476
285,1245,"1 Female",0.0238095238095238,0.0238095238095238
286,1246,"1 Female",0.0476190476190476,0.0332585855128371
287,1247,"1 Female",0.5,0.3071921468702
288,1248,"1 Female",0.285714285714286,0.241668883691335
289,1249,"1 Female",0.523809523809524,0.390416697544258
290,1250,"1 Female",0.261904761904762,0.238704215400746
291,1251,"1 Female",0.0714285714285714,0.0527177431674163
292,1252,"1 Female",0.0238095238095238,0.0238095238095238
293,1253,"1 Female",0.0476190476190476,0.0332585855128371
294,1254,"1 Female",0.0952380952380952,0.0952380952380952
295,1255,"1 Female",0.19047619047619,0.0978164345303084
296,1256,"1 Female",0.166666666666667,0.107320152702797
297,1257,"1 Female",0.238095238095238,0.135505779475356
298,1258,"1 Female",0.214285714285714,0.138582982623549
299,1259,"1 Female",0.0952380952380952,0.0747393753458591
300,1260,"1 Female",0.261904761904762,0.156394939965568
301,1261,"1 Female",0.0714285714285714,0.0714285714285714
302,1262,"1 Female",0.19047619047619,0.128595085361785
303,1263,"1 Female",0.0238095238095238,0.0238095238095238
304,1264,"1 Female",0.0476190476190476,0.0332585855128371
305,1265,"1 Female",0.0476190476190476,0.0476190476190476
306,1266,"1 Female",0.0238095238095238,0.0238095238095238
307,1267,"1 Female",0.0714285714285714,0.0714285714285714
308,1268,"1 Female",0.166666666666667,0.0896286484259384
309,1269,"1 Female",0.214285714285714,0.134327223179103
310,1270,"1 Female",0.0238095238095238,0.0238095238095238
311,1271,"1 Female",0.214285714285714,0.158153229502249
312,1272,"1 Female",0.119047619047619,0.119047619047619
313,1273,"1 Female",0.333333333333333,0.242582568930131
314,1274,"1 Female",0.166666666666667,0.144253723219871
315,1275,"1 Female",0.0714285714285714,0.0402208933122481
316,1276,"1 Female",0.0476190476190476,0.0332585855128371
317,1277,"1 Female",0.0238095238095238,0.0238095238095238
318,1278,"1 Female",0.0476190476190476,0.0476190476190476
319,1279,"1 Female",0.0952380952380952,0.0952380952380952
320,1280,"1 Female",0.285714285714286,0.241668883691335
321,1281,"1 Female",0.642857142857143,0.500663240218601
322,1282,"1 Female",0.404761904761905,0.283211062931331
323,1283,"1 Female",0,0
324,1284,"1 Female",0.142857142857143,0.0873631571154076
325,1285,"1 Female",0.0238095238095238,0.0238095238095238
326,1286,"1 Female",0,0
327,1287,"1 Female",0.238095238095238,0.195208348772129
328,1288,"1 Female",0.119047619047619,0.0976041743860646
329,1289,"1 Female",0.0476190476190476,0.0476190476190476
330,1290,"1 Female",0.119047619047619,0.0976041743860646
331,1291,"1 Female",0.0476190476190476,0.0476190476190476
332,1292,"1 Female",0.0238095238095238,0.0238095238095238
333,1293,"1 Female",0.142857142857143,0.142857142857143
334,1294,"1 Female",0.0238095238095238,0.0238095238095238
335,1295,"1 Female",0.142857142857143,0.120834441845667
336,1296,"1 Female",0.261904761904762,0.261904761904762
337,1297,"1 Female",0.261904761904762,0.218376237176672
338,1298,"1 Female",0.0952380952380952,0.0747393753458591
339,1299,"1 Female",0.19047619047619,0.149478750691718
340,1300,"1 Female",0.119047619047619,0.0976041743860646
341,1301,"1 Female",0.0476190476190476,0.0476190476190476
342,1302,"1 Female",0.119047619047619,0.0848745809175188
343,1303,"1 Female",0.261904761904762,0.218376237176672
344,1304,"1 Female",0.0238095238095238,0.0238095238095238
345,1305,"1 Female",0.0238095238095238,0.0238095238095238
346,1306,"1 Female",0.0238095238095238,0.0238095238095238
347,1307,"1 Female",0.0476190476190476,0.0476190476190476
348,1308,"1 Female",0.0238095238095238,0.0238095238095238
349,1309,"1 Female",0.0238095238095238,0.0238095238095238
350,1310,"1 Female",0.0952380952380952,0.0665171710256741
351,1311,"1 Female",0.119047619047619,0.119047619047619
352,1312,"1 Female",0.166666666666667,0.166666666666667
353,1313,"1 Female",0.0952380952380952,0.0952380952380952
354,1314,"1 Female",0.0952380952380952,0.0747393753458591
355,1315,"1 Female",0.238095238095238,0.143821753023959
356,1316,"1 Female",0.0952380952380952,0.0571234965266339
357,1317,"1 Female",0.0952380952380952,0.0747393753458591
358,1318,"1 Female",0.5,0.299535063649317
359,1319,"1 Female",0.0238095238095238,0.0238095238095238
360,1320,"1 Female",0,0
361,1321,"1 Female",0.0238095238095238,0.0238095238095238
362,1322,"1 Female",0.119047619047619,0.119047619047619
363,1323,"1 Female",0.30952380952381,0.309523809523809
364,1324,"1 Female",0.0952380952380952,0.0747393753458591
365,1325,"1 Female",0.19047619047619,0.19047619047619
366,1326,"1 Female",0.0238095238095238,0.0238095238095238
367,1327,"1 Female",0.19047619047619,0.13733017276209
368,1328,"1 Female",0.0952380952380952,0.0665171710256741
369,1329,"1 Female",0.0952380952380952,0.0571234965266339
370,1330,"1 Female",0.19047619047619,0.109045564952835
371,1331,"1 Female",0.261904761904762,0.173972923686377
372,1332,"1 Female",0.333333333333333,0.143243766413543
373,1333,"1 Female",0.166666666666667,0.082896649104955
374,1334,"1 Female",0.142857142857143,0.0873631571154076
375,1335,"1 Female",0.166666666666667,0.10176529364337
376,1336,"1 Female",0.166666666666667,0.082896649104955
377,1337,"1 Female",0.404761904761905,0.212991315766116
378,1338,"1 Female",0.166666666666667,0.0896286484259384
379,1339,"1 Female",0.285714285714286,0.141690942590597
380,1340,"1 Female",0.166666666666667,0.10176529364337
381,1341,"1 Female",0.285714285714286,0.157232579179804
382,1342,"1 Female",0.214285714285714,0.0995676733995299
383,1343,"1 Female",0.166666666666667,0.0896286484259384
384,1344,"1 Female",0.119047619047619,0.060986670088087
385,1345,"1 Female",0.0952380952380952,0.0665171710256741
386,1346,"1 Female",0.0714285714285714,0.0527177431674163
387,1347,"1 Female",0.166666666666667,0.0896286484259384
388,1348,"1 Female",0.142857142857143,0.0644049739048166
389,1349,"1 Female",0.285714285714286,0.124219815121783
390,1350,"1 Female",0.119047619047619,0.0976041743860646
391,1351,"1 Female",0.166666666666667,0.082896649104955
392,1352,"1 Female",0.571428571428571,0.501035927021127
393,1353,"1 Female",0.0952380952380952,0.0747393753458591
394,1354,"1 Female",0.261904761904762,0.127786133621848
395,1355,"1 Female",0.19047619047619,0.0851185907576086
396,1356,"1 Female",0.285714285714286,0.133242046068615
397,1357,"1 Female",0.476190476190476,0.157056605337113
398,1358,"1 Female",0.5,0.234260642832909
399,1359,"1 Female",0.857142857142857,0.429151755754764
400,1360,"1 Female",0.476190476190476,0.234231129680939
401,1361,"1 Female",0.452380952380952,0.218755802185884
402,1362,"1 Female",0.714285714285714,0.277465119101308
403,1363,"1 Female",0.19047619047619,0.0916875928269015
404,1364,"1 Female",0.214285714285714,0.0935536284724704
405,1365,"1 Female",0.595238095238095,0.283211062931331
406,1366,"1 Female",0.380952380952381,0.117821795752948
407,1367,"1 Female",0.714285714285714,0.316568627685233
408,1368,"1 Female",0.214285714285714,0.0995676733995299
409,1369,"1 Female",0.214285714285714,0.0935536284724704
410,1370,"1 Female",0.357142857142857,0.179757962744542
411,1371,"1 Female",0.404761904761905,0.156394939965568
412,1372,"1 Female",0.380952380952381,0.183375185653803
413,1373,"1 Female",0.238095238095238,0.11204737989829
414,1374,"1 Female",0.166666666666667,0.0755672829139676
415,1375,"1 Female",0.19047619047619,0.0851185907576086
416,1376,"1 Female",0.261904761904762,0.118348703306626
417,1377,"1 Female",0.238095238095238,0.106738817476312
418,1378,"1 Female",0.357142857142857,0.166334495600721
419,1379,"1 Female",0.238095238095238,0.135505779475356
420,1380,"1 Female",0.119047619047619,0.0777319387388094
421,1381,"1 Female",0.0952380952380952,0.0571234965266339
422,1382,"1 Female",0.333333333333333,0.158633342521865
423,1383,"1 Female",0.19047619047619,0.109045564952835
424,1384,"1 Female",0.380952380952381,0.245641167127309
425,1385,"1 Female",0.928571428571429,0.439608178860285
426,1386,"1 Female",1.28571428571429,0.502358796457569
427,1387,"1 Female",0.904761904761905,0.671131555956166
428,1388,"1 Female",0.285714285714286,0.145731820128763
429,1389,"1 Female",0.238095238095238,0.11204737989829
430,1390,"1 Female",0.142857142857143,0.0804417866244961
431,1391,"1 Female",0.19047619047619,0.0916875928269015
432,1392,"1 Female",0.119047619047619,0.0698628235491781
433,1393,"1 Female",0.19047619047619,0.0916875928269015
434,1394,"1 Female",0.380952380952381,0.310393667378073
435,1395,"1 Female",0.142857142857143,0.0644049739048166
436,1396,"1 Female",0.19047619047619,0.0851185907576086
437,1397,"1 Female",0.333333333333333,0.242582568930131
438,1398,"1 Female",0.142857142857143,0.0728659100643815
439,1399,"1 Female",0.0714285714285714,0.0402208933122481
440,1400,"1 Female",0.0476190476190476,0.0332585855128371
441,1401,"1 Female",0.0714285714285714,0.0402208933122481
442,1402,"1 Female",0.0714285714285714,0.0527177431674163
443,1403,"1 Female",0.0714285714285714,0.0527177431674163
444,1404,"1 Female",0.119047619047619,0.0698628235491781
445,1405,"1 Female",0.166666666666667,0.107320152702797
446,1406,"1 Female",0.19047619047619,0.0978164345303084
447,1407,"1 Female",0.0714285714285714,0.0527177431674163
448,1408,"1 Female",0.0476190476190476,0.0332585855128371
449,1409,"1 Female",0.0476190476190476,0.0332585855128371
450,1410,"1 Female",0.0952380952380952,0.0571234965266339
451,1411,"1 Female",0.0952380952380952,0.0665171710256741
452,1412,"1 Female",0.0952380952380952,0.0747393753458591
453,1413,"1 Female",0.0714285714285714,0.0527177431674163
454,1414,"1 Female",0.214285714285714,0.168809847341565
455,1415,"1 Female",0.0714285714285714,0.0402208933122481
456,1416,"1 Female",0.0714285714285714,0.0527177431674163
457,1417,"1 Female",0.142857142857143,0.0997757565385112
458,1418,"1 Female",0.0476190476190476,0.0332585855128371
459,1419,"1 Female",0.0714285714285714,0.0402208933122481
460,1420,"1 Female",0.166666666666667,0.122482389483726
461,1421,"1 Female",0.0238095238095238,0.0238095238095238
462,1422,"1 Female",0.0476190476190476,0.0332585855128371
463,1423,"1 Female",0.261904761904762,0.132252546787769
464,1424,"1 Female",0.0952380952380952,0.0571234965266339
465,1425,"1 Female",0.261904761904762,0.195950655719237
466,1426,"1 Female",0.285714285714286,0.285714285714286
467,1427,"1 Female",0.0714285714285714,0.0527177431674163
468,1428,"1 Female",0.0714285714285714,0.0714285714285714
469,1429,"1 Female",0.0714285714285714,0.0527177431674163
470,1430,"1 Female",0.0952380952380952,0.0665171710256741
471,1431,"1 Female",0.119047619047619,0.0848745809175188
472,1432,"1 Female",0.19047619047619,0.133034342051348
473,1433,"1 Female",0.476190476190476,0.299511982542472
474,1434,"1 Female",0.428571428571429,0.335895248629835
475,1435,"1 Female",0.428571428571429,0.223847823347147
476,1436,"1 Female",0.5,0.241583048531926
477,1437,"1 Female",0.952380952380952,0.332086601624298
478,1438,"1 Female",1.35714285714286,0.398635052931356
479,1439,"1 Female",1.0952380952381,0.195208348772129
480,0,"1 Female",1.19047619047619,0.174567975898129
481,1,"1 Female",1.42857142857143,0.190185608780713
482,2,"1 Female",1.33333333333333,0.158633342521865
483,3,"1 Female",1.4047619047619,0.163652857043483
484,4,"1 Female",1.47619047619048,0.207965911277076
485,5,"1 Female",1.52380952380952,0.177863482466189
486,6,"1 Female",1.69047619047619,0.200139600634834
487,7,"1 Female",1.35714285714286,0.186106973382861
488,8,"1 Female",1.4047619047619,0.167163685662661
489,9,"1 Female",1.28571428571429,0.178018889645217
490,10,"1 Female",1.19047619047619,0.174567975898129
491,11,"1 Female",1.23809523809524,0.173136414799222
492,12,"1 Female",1.38095238095238,0.349135951796259
493,13,"1 Female",1.38095238095238,0.198579101727042
494,14,"1 Female",1.21428571428571,0.211558330398754
495,15,"1 Female",1.28571428571429,0.213607133074907
496,16,"1 Female",1.38095238095238,0.266068684102696
497,17,"1 Female",1.47619047619048,0.434085064799641
498,18,"1 Female",1.35714285714286,0.247687161184888
499,19,"1 Female",1.04761904761905,0.155996593638846
500,20,"1 Female",1.23809523809524,0.23316616828341
501,21,"1 Female",1.92857142857143,0.708659608240621
502,22,"1 Female",1.02380952380952,0.146536059620095
503,23,"1 Female",1.47619047619048,0.207965911277076
504,24,"1 Female",0.880952380952381,0.128433702635126
505,25,"1 Female",1.30952380952381,0.165166636153117
506,26,"1 Female",1.33333333333333,0.200657070085893
507,27,"1 Female",1,0.163441501076379
508,28,"1 Female",1.4047619047619,0.31615342687659
509,29,"1 Female",1.52380952380952,0.229218982067254
510,30,"1 Female",1.45238095238095,0.199308855019481
511,31,"1 Female",1.26190476190476,0.189930985110745
512,32,"1 Female",1.02380952380952,0.138383295224977
513,33,"1 Female",1.30952380952381,0.161612429943695
514,34,"1 Female",1.21428571428571,0.232483222293033
515,35,"1 Female",1.57142857142857,0.423116660797508
516,36,"1 Female",0.904761904761905,0.143821753023959
517,37,"1 Female",0.928571428571429,0.142129389051393
518,38,"1 Female",1,0.156173761888606
519,39,"1 Female",1.21428571428571,0.182050886575166
520,40,"1 Female",0.80952380952381,0.133034342051348
521,41,"1 Female",1.16666666666667,0.195526825398081
522,42,"1 Female",1.07142857142857,0.153899589959211
523,43,"1 Female",0.880952380952381,0.119047619047619
524,44,"1 Female",1.4047619047619,0.167163685662661
525,45,"1 Female",1.66666666666667,0.430631261062476
526,46,"1 Female",1.04761904761905,0.176928172832666
527,47,"1 Female",1.11904761904762,0.221394537366711
528,48,"1 Female",1.14285714285714,0.175673347260704
529,49,"1 Female",1,0.180333926933486
530,50,"1 Female",1.07142857142857,0.16126984889084
531,51,"1 Female",1.02380952380952,0.203020442143399
532,52,"1 Female",1.14285714285714,0.214382479119856
533,53,"1 Female",1,0.177084400830287
534,54,"1 Female",1.02380952380952,0.150446857577068
535,55,"1 Female",1.26190476190476,0.136572970670194
536,56,"1 Female",0.952380952380952,0.155996593638846
537,57,"1 Female",1.0952380952381,0.162763317648778
538,58,"1 Female",1.07142857142857,0.137983053475025
539,59,"1 Female",1.07142857142857,0.153899589959211
540,60,"1 Female",1.52380952380952,0.373696876729295
541,61,"1 Female",0.904761904761905,0.11711556484047
542,62,"1 Female",0.928571428571429,0.153899589959211
543,63,"1 Female",0.761904761904762,0.143821753023959
544,64,"1 Female",0.976190476190476,0.188175713095365
545,65,"1 Female",0.880952380952381,0.145399369723151
546,66,"1 Female",0.904761904761905,0.169749161835038
547,67,"1 Female",1.07142857142857,0.184764838273107
548,68,"1 Female",1.30952380952381,0.31510206159215
549,69,"1 Female",1.16666666666667,0.183262049281705
550,70,"1 Female",1,0.189748901869664
551,71,"1 Female",0.80952380952381,0.160711597172849
552,72,"1 Female",1.0952380952381,0.203937784600678
553,73,"1 Female",0.880952380952381,0.275188418088261
554,74,"1 Female",1.16666666666667,0.274584823682638
555,75,"1 Female",0.761904761904762,0.106738817476312
556,76,"1 Female",0.952380952380952,0.180180516504244
557,77,"1 Female",0.880952380952381,0.137179066712924
558,78,"1 Female",1.23809523809524,0.182922220320604
559,79,"1 Female",1,0.183525925659244
560,80,"1 Female",1.04761904761905,0.173614913403415
561,81,"1 Female",0.857142857142857,0.168932662816044
562,82,"1 Female",0.80952380952381,0.13733017276209
563,83,"1 Female",0.857142857142857,0.150768178462721
564,84,"1 Female",0.952380952380952,0.15222843703163
565,85,"1 Female",1.04761904761905,0.163272219310525
566,86,"1 Female",0.904761904761905,0.179719499501832
567,87,"1 Female",0.80952380952381,0.187402611914806
568,88,"1 Female",0.761904761904762,0.155463877477619
569,89,"1 Female",1.11904761904762,0.196373571295493
570,90,"1 Female",1.30952380952381,0.524086612383886
571,91,"1 Female",1.30952380952381,0.521865784381729
572,92,"1 Female",0.952380952380952,0.131781243399585
573,93,"1 Female",0.928571428571429,0.178368060735173
574,94,"1 Female",0.880952380952381,0.177746837913825
575,95,"1 Female",0.69047619047619,0.134121199709415
576,96,"1 Female",1.02380952380952,0.157978281185976
577,97,"1 Female",0.785714285714286,0.146724651795463
578,98,"1 Female",0.952380952380952,0.21809112990567
579,99,"1 Female",1,0.236112534440382
580,100,"1 Female",0.833333333333333,0.204242649825503
581,101,"1 Female",0.80952380952381,0.167782888989041
582,102,"1 Female",0.904761904761905,0.166292927564185
583,103,"1 Female",0.761904761904762,0.18606982257435
584,104,"1 Female",1.14285714285714,0.267416400846779
585,105,"1 Female",0.928571428571429,0.153899589959211
586,106,"1 Female",1.14285714285714,0.265235916225564
587,107,"1 Female",1.28571428571429,0.199551513077022
588,108,"1 Female",0.952380952380952,0.176928172832666
589,109,"1 Female",0.880952380952381,0.160582494248941
590,110,"1 Female",2.21428571428571,0.624263295695611
591,111,"1 Female",1.07142857142857,0.390646828243608
592,112,"1 Female",0.928571428571429,0.146158145233006
593,113,"1 Female",0.785714285714286,0.125383102989787
594,114,"1 Female",0.595238095238095,0.123157848958929
595,115,"1 Female",0.738095238095238,0.102577263644867
596,116,"1 Female",0.952380952380952,0.34579333779733
